Canis Minor,Gamma Canis Minori,γ,4,NA,NA,58972,36284,4.33,−1.10,318,K3III SB
Canis Minor,Epsilon Canis Minori,ε,2,NA,NA,58367,36041,4.99,−2.42,988,G8III
Canis Minor,Zeta Canis Minori,ζ,13,NA,NA,63975,38373,5.12,−0.43,420,B8II
Canis Minor,Eta Canis Minori,η,5,NA,NA,58923,36265,5.22,0.06,351,F0III
Canis Minor,Delta1 Canis Minori,δ,7,NA,NA,59881,36641,5.24,−1.67,787,F0III
Canis Minor,Delta2 Canis Minori,δ,8,NA,NA,60111,36723,5.59,2.44,139,F2V
Canis Minor,Delta3 Canis Minori,δ,9,NA,NA,60357,36812,5.83,−0.75,676,A0Vnn
Capricornus,Delta Capricorn,δ,49,NA,NA,207098,107556,2.85,2.49,39,NA
Capricornus,Beta Capricorn,β,9,NA,NA,193495,100345,3.05,−2.07,344,NA
Capricornus,Alpha² Capricorni,α,6,NA,NA,192947,100064,3.58,0.97,109,NA
Capricornus,Gamma Capricorn,γ,40,NA,NA,206088,106985,3.69,0.54,139,NA
Capricornus,Zeta Capricorn,ζ,34,NA,NA,204075,105881,3.77,−1.66,398,NA
Capricornus,Theta Capricorn,θ,23,NA,NA,200761,104139,4.08,0.65,158,A1V
Capricornus,Omega Capricorn,ω,18,NA,NA,198542,102978,4.12,−2.30,628,K4III
Capricornus,Psi Capricorn,ψ,16,NA,NA,197692,102485,4.13,3.30,48,F5V
Capricornus,Iota Capricorn,ι,32,NA,NA,203387,105515,4.27,0.18,215,G8III
Capricornus,Alpha1 Capricorn,α,5,NA,NA,192876,100027,4.30,−2.32,686,G3Ib
Capricornus,24 Capricorn,A,24,NA,NA,200914,104234,4.49,−1.53,522,NA
Capricornus,36 Capricorn,b,36,NA,NA,204381,106039,4.50,0.80,179,K0III
Capricornus,Epsilon Capricorn,ε,39,NA,NA,205637,106723,4.51,−2.03,663,NA
Capricornus,Kappa Capricorn,κ,43,NA,NA,206453,107188,4.72,−0.03,291,G8III
Capricornus,Nu Capricorn,ν,8,NA,NA,193432,100310,4.77,0.16,272,B9IV
Capricornus,Rho Capricorn,ρ,11,NA,NA,194943,101027,4.77,2.37,99,F3V
Capricornus,Eta Capricorn,η,22,NA,NA,200499,104019,4.82,1.39,158,A5V
Capricornus,Mu Capricorn,μ,51,NA,NA,207958,108036,5.07,2.87,90,F3IV
Capricornus,Pi Capricorn,π,10,NA,NA,194636,100881,5.08,−1.47,665,B4V
Capricornus,46 Capricorn,c,46,NA,NA,206834,107382,5.10,−1.85,799,NA
Capricornus,Upsilon Capricorn,υ,15,NA,NA,196777,101984,5.15,−1.67,755,M1III
Capricornus,Phi Capricorn,φ,28,NA,NA,202320,104963,5.17,−1.46,691,NA
Capricornus,Tau2 Capricorn,τ,14,NA,NA,196662,101923,5.24,−3.41,1753,B7III
Capricornus,Sigma Capricorn,σ,7,NA,NA,193150,100195,5.28,−1.37,697,K2III
Capricornus,Chi Capricorn,χ,25,NA,NA,201184,104365,5.30,1.46,191,A0V
Capricornus,Lambda Capricorn,λ,48,NA,NA,207052,107517,5.57,0.80,294,A1V
Capricornus,Xi2 Capricorn,ξ,2,NA,NA,191862,99572,5.84,3.60,91,F5V
Capricornus,Omicron Capricorn,ο,12,NA,NA,195094,101123,5.94,1.62,239,A1V
Capricornus,Beta Capricorn,β,NA,NA,NA,193452,100325,6.09,1.18,313,NA
Capricornus,Xi1 Capricorn,ξ,1,NA,NA,191753,99529,6.34,0.49,483,K0III
Capricornus,Omicron Capricorn,ο,12,NA,NA,195093,101120,6.74,3.63,136,NA
Capricornus,Tau1 Capricorn,τ,13,NA,NA,196348,101751,6.76,−0.40,883,K1III
Carina,Canopu,α,NA,NA,NA,45348,30438,−0.72,−5.53,313,F0Ib
Carina,Beta Carina,β,NA,NA,NA,80007,45238,1.67,−0.99,111,A2IV
Carina,Epsilon Carina,ε,NA,NA,NA,71129,41037,1.86,−4.58,632,NA
Carina,Iota Carina,ι,NA,NA,NA,80404,45556,2.23,−4.43,692,A8Ib
Carina,Theta Carina,θ,NA,NA,NA,93030,52419,2.74,−2.91,439,B0Vp
Carina,Upsilon Carina,υ,NA,NA,NA,85123,48002,2.92,−5.56,1622,A9
Carina,Omega Carina,ω,NA,NA,NA,89080,50099,3.29,−1.99,370,B8III
Carina,PP Carina,p,NA,NA,PP,91465,51576,3.30,−2.62,497,B4Vne
Carina,V337 Carina,q,NA,NA,V337,89388,50371,3.39,−3.38,736,K3II
Carina,V357 Carina,a,NA,NA,V357,79351,45080,3.43,−2.11,418,B2IV
Carina,Chi Carina,χ,NA,NA,NA,65575,38827,3.46,−1.91,387,B3IVp
Carina,HD 84810,l,NA,NA,NA,84810,47854,3.69,−4.64,1509,NA
Carina,HD 9451,u,NA,NA,NA,94510,53253,3.78,1.42,97,NA
Carina,HD 9085,s,NA,NA,NA,90853,51232,3.81,−3.71,1042,F2II
Carina,HD 7672,c,NA,NA,NA,76728,43783,3.84,−1.06,312,B8III
Carina,V382 Carina,x,NA,NA,V382,96918,54463,3.93,−7.37,5927,G0Ia0
Carina,HD 7944,i,NA,NA,NA,79447,45101,3.96,−1.97,499,B3IV
Carina,I Carina,I,NA,NA,NA,90589,50954,3.99,2.94,53,F2IV
Carina,HD 8318,h,NA,NA,NA,83183,46974,4.08,−4.83,1976,B5II
Carina,V343 Carina,d,NA,NA,V343,74375,42568,4.31,−3.87,1411,NA
Carina,HD 8023,g,NA,NA,NA,80230,45496,4.34,−1.74,536,M1III
Carina,N Carina,N,NA,NA,NA,47306,31407,4.35,−4.31,1762,B9III
Carina,HR 255,A,NA,NA,V415,50337,32761,4.39,−1.74,553,G6II
Carina,HD 9194,r,NA,NA,NA,91942,51849,4.45,−3.68,1376,NA
Carina,Eta Carina,η,NA,NA,NA,93308,NA,4.47,NA,7500,LBV
Carina,HR 364,G,NA,NA,NA,78791,44599,4.47,−1.25,454,NA
Carina,V344 Carina,f,NA,NA,V344,75311,43105,4.50,−1.62,546,B3Vne
Carina,HD 8394,m,NA,NA,NA,83944,47391,4.51,0.33,224,B9V
Carina,V520 Carina,w,NA,NA,V520,93070,52468,4.58,−2.99,1065,K3Ib
Carina,V533 Carina,y,NA,NA,V533,97534,54751,4.59,−8.34,12538,A6Ia
Carina,HD 9656,z,NA,NA,NA,96566,54301,4.62,−0.65,370,G8III
Carina,V399 Carina,P,NA,NA,V399,90772,51192,4.65,NA,NA,A6Ia
Carina,V345 Carina,E,NA,NA,V345,78764,44626,4.67,−2.94,1079,B2IVe
Carina,HD 9239,t,NA,NA,NA,92397,52102,4.69,−4.08,1852,NA
Carina,K Carina,K,NA,NA,NA,91375,51438,4.72,0.22,259,A2III
Carina,HR 322,B,NA,NA,NA,68456,39903,4.74,3.09,70,F5V
Carina,HD 8110,k,NA,NA,NA,81101,45856,4.79,0.62,223,G6III
Carina,D Carina,D,NA,NA,NA,66591,39138,4.81,−1.29,542,B3V
Carina,HD 7338,e,NA,NA,NA,73389,42134,4.84,0.60,229,K0III
Carina,Q Carina,Q,NA,NA,NA,61248,36942,4.93,−0.48,394,K3III
Carina,V376 Carina,b,NA,NA,V376,77002,43937,4.93,−1.47,621,NA
Carina,HD 9026,L,NA,NA,NA,90264,50847,4.97,−0.63,430,B8V
Carina,HD 9206,t,NA,NA,NA,92063,51912,5.08,0.50,269,K1III
Carina,HD 9691,z,NA,NA,V371,96919,54461,5.12,−6.03,5525,B9Ia
Carina,M Carina,M,NA,NA,NA,88981,50083,5.15,0.31,304,Am
Carina,C Carina,C,NA,NA,NA,69863,40429,5.16,0.81,242,NA
Carina,HD 7737,b,NA,NA,NA,77370,44143,5.17,3.08,85,F3V
Carina,HD 7339,e,NA,NA,NA,73390,42129,5.27,−2.08,962,NA
Carina,H Carinae,H,NA,NA,NA,83095,46741,5.46,−1.47,791,K4III
Carina,V448 Carina,O,NA,NA,V448,49877,32531,5.60,−0.72,598,K5III
Carina,Upsilon Carina,υ,NA,NA,NA,85124,NA,6.26,NA,1623,A8 Ib
Cassiopeia,Gamma Cassiopeia,γ,27,NA,NA,5394,4427,2.15,−4.22,613,NA
Cassiopeia,Alpha Cassiopeia,α,18,NA,NA,3712,3179,2.24,−1.99,228,NA
Cassiopeia,Beta Cassiopeia,β,11,NA,NA,432,746,2.28,1.17,54,NA
Cassiopeia,Delta Cassiopeia,δ,37,NA,NA,8538,6686,2.68,0.26,99,A5Vv SB
Cassiopeia,Epsilon Cassiopeia,ε,45,NA,NA,11415,8886,3.35,−2.31,442,B2pvar
Cassiopeia,Eta Cassiopeia,η,24,NA,NA,4614,3821,3.46,4.59,19,G0V SB
Cassiopeia,Zeta Cassiopeia,ζ,17,NA,NA,3360,2920,3.69,−2.62,597,B2IV
Cassiopeia,Kappa Cassiopeia,κ,15,NA,NA,2905,2599,4.17,−6.34,4127,B1Ia
Cassiopeia,Theta Cassiopeia,θ,33,NA,NA,6961,5542,4.34,1.22,137,A7Vvar
Cassiopeia,Iota Cassiopeia,ι,NA,NA,NA,15089,11569,4.46,1.27,141,A5p Sr
Cassiopeia,Omicron Cassiopeia,ο,22,NA,NA,4180,3504,4.48,−2.74,906,B5III
Cassiopeia,48 Cassiopeia,A,48,NA,NA,12111,9480,4.49,1.72,117,A3IV
Cassiopeia,Rho Cassiopeia,ρ,7,NA,NA,224014,117863,4.51,−9.5,8500,NA
Cassiopeia,Upsilon2 Cassiopeia,υ,28,NA,NA,5395,4422,4.62,0.62,206,NA
Cassiopeia,Chi Cassiopeia,χ,39,NA,NA,9408,7294,4.68,0.70,204,K0III
Cassiopeia,Psi Cassiopeia,ψ,36,NA,NA,8491,6692,4.72,0.86,193,K0III
Cassiopeia,Lambda Cassiopeia,λ,14,NA,NA,2772,2505,4.74,−0.44,354,B8Vn
Cassiopeia,Xi Cassiopeia,ξ,19,NA,NA,3901,3300,4.80,−2.86,1109,NA
Cassiopeia,Upsilon1 Cassiopeia,υ,26,NA,NA,5234,4292,4.83,−0.65,406,K2III
Cassiopeia,Tau Cassiopeia,τ,5,NA,NA,223165,117301,4.88,1.26,173,K1III
Cassiopeia,Sigma Cassiopeia,σ,8,NA,NA,224572,118243,4.88,−3.47,1523,NA
Cassiopeia,Nu Cassiopeia,ν,25,NA,NA,4636,3801,4.90,−0.49,389,B9III
Cassiopeia,Pi Cassiopeia,π,20,NA,NA,4058,3414,4.95,1.31,174,A5V
Cassiopeia,Phi Cassiopeia,φ,34,NA,NA,7927,6242,4.95,−4.32,2329,F0Ia
Cassiopeia,Omega Cassiopeia,ω,46,NA,NA,11529,9009,4.97,−1.69,701,B8III
Cassiopeia,Mu Cassiopeia,μ,30,NA,NA,6582,5336,5.17,5.78,25,NA
Centaurus,Alpha Centaur,α,NA,363,NA,128620,71683,−0.01,4.34,4.36,G2V
Centaurus,Beta Centaur,β,NA,304,NA,122451,68702,0.61,−5.42,525,B1III
Centaurus,Alpha Centaur,α,NA,364,NA,128621,71681,1.35,5.70,4.36,K1V
Centaurus,Theta Centaur,θ,NA,314,NA,123139,68933,2.06,0.70,61,K0IIIb
Centaurus,Gamma Centaur,γ,NA,134,NA,110304,61932,2.20,−0.81,130,A1IV
Centaurus,Epsilon Centaur,ε,NA,245,NA,118716,66657,2.29,−3.02,376,B1III
Centaurus,Eta Centaur,η,NA,356,NA,127972,71352,2.33,−2.55,308,NA
Centaurus,Zeta Centaur,ζ,NA,289,NA,121263,68002,2.55,−2.81,384,NA
Centaurus,Delta Centaur,δ,NA,94,NA,105435,59196,2.58,−2.84,395,B2IVne
Centaurus,Iota Centaur,ι,NA,204,NA,115892,65109,2.75,1.48,59,A2V
Centaurus,Lambda Centaur,λ,NA,46,NA,100841,56561,3.11,−2.39,410,NA
Centaurus,Kappa Centaur,κ,NA,385,NA,132200,73334,3.13,−2.96,539,B2IV
Centaurus,Nu Centaur,ν,NA,272,NA,120307,67464,3.41,−2.41,475,B2IV
Centaurus,Mu Centaur,μ,NA,273,NA,120324,67472,3.47,−2.57,527,NA
Centaurus,Phi Centaur,φ,NA,296,NA,121743,68245,3.83,−1.94,465,B2IV
Centaurus,Upsilon1 Centaur,υ,NA,297,NA,121790,68282,3.87,−1.67,417,NA
Centaurus,Pi Centaur,π,NA,24,NA,98718,55425,3.90,−1.07,321,B5Vn
Centaurus,HD 11744,d,NA,227,NA,117440,65936,3.90,−4.03,1254,NA
Centaurus,Sigma Centaur,σ,NA,121,NA,108483,60823,3.91,−1.76,443,B3V
Centaurus,Rho Centaur,ρ,NA,101,NA,105937,59449,3.97,−1.13,342,B3V
Centaurus,HD 12911,b,NA,368,NA,129116,71865,4.01,−0.85,305,NA
Centaurus,Psi Centaur,ψ,NA,338,NA,125473,70090,4.05,−0.35,247,A0IV
Centaurus,HD 12945,c,NA,371,NA,129456,72010,4.06,0.07,205,K3III
Centaurus,2 Centaur,g,NA,274,NA,120323,67457,4.19,0.51,177,M5III
Centaurus,1 Centaur,i,NA,265,NA,119756,67153,4.23,2.81,63,F3V
Centaurus,HD 11196,n,NA,150,NA,111968,62896,4.25,0.86,155,A4IV
Centaurus,Xi2 Centaur,ξ,NA,173,V1261 (B),113791,64004,4.27,−1.24,412,NA
Centaurus,HD 10277,j,NA,69,NA,102776,57669,4.30,−1.44,459,B3V
Centaurus,HD 12528,v,NA,336,NA,125288,70069,4.30,−3.50,1185,B6Ib
Centaurus,3 Centaur,k,NA,280,V983,120709,67669,4.32,−0.48,297,B5
Centaurus,HD 11191,e,NA,149,NA,111915,62867,4.33,−0.51,303,NA
Centaurus,Upsilon2 Centaur,υ,NA,303,NA,122223,68523,4.34,−1.35,448,F6II
Centaurus,Chi Centaur,χ,NA,311,NA,122980,68862,4.36,−1.32,446,B2V
Centaurus,V761 Centauri,a,NA,342,V761,125823,70300,4.41,−1.13,418,B2V
Centaurus,B Centaur,B,NA,71,NA,102964,57803,4.47,−1.30,464,K4III
Centaurus,J Centaur,J,NA,208,NA,116087,65271,4.52,−0.66,354,B3V
Centaurus,HD 11624,m,NA,214,NA,116243,65387,4.52,0.04,257,NA
Centaurus,A Centaur,A,NA,42,NA,100673,56480,4.62,−1.14,463,B9V
Centaurus,HD 11007,l,NA,132,NA,110073,61789,4.63,−0.55,355,NA
Centaurus,M Centaur,M,NA,266,NA,119834,67234,4.64,0.16,257,NA
Centaurus,HD 11045,w,NA,136,NA,110458,62012,4.66,0.85,188,K0III
Centaurus,HD 11370,f,NA,171,NA,113703,63945,4.71,−0.81,414,B5V
Centaurus,4 Centaur,h,NA,284,NA,120955,67786,4.75,−1.81,669,B4IV
Centaurus,G Centaur,G,NA,119,NA,108257,60710,4.82,−0.62,400,B3Vn
Centaurus,Xi1 Centaur,ξ,NA,165,NA,113314,63724,4.83,0.71,218,A0V
Centaurus,HD 11159,p,NA,143,NA,111597,62683,4.90,−0.48,389,B9V
Centaurus,HD 12968,c,NA,372,NA,129685,72104,4.92,0.91,207,A0V
Centaurus,Q Centaur,Q,NA,250,NA,118991,66821,4.99,0.39,271,NA
Centaurus,F Centaur,F,NA,108,NA,107079,60059,5.01,−0.33,381,M1III
Centaurus,K Centaur,K,NA,224,NA,117150,65810,5.04,−0.91,504,A0V
Centaurus,Omicron1 Centaur,ο,NA,37,NA,100261,56243,5.07,−4.91,3228,G0Ia
Centaurus,HD 11531,r,NA,195,NA,115310,64803,5.10,0.70,247,K0III
Centaurus,Omicron2 Centaur,ο,NA,38,NA,100262,56250,5.12,−4.97,3396,A3Ia
Centaurus,HD 11992,z,NA,267,NA,119921,67244,5.15,−0.44,428,A0V
Centaurus,H Centaur,H,NA,156,V945,112409,63210,5.17,−0.67,479,B8V
Centaurus,C2 Centaur,C,NA,45,NA,100825,56573,5.26,1.44,189,A7m
Centaurus,N Centaur,N,NA,277,NA,120642,67703,5.26,0.03,363,B9Vn
Centaurus,D Centaur,D,NA,103,NA,106321,59654,5.31,−0.89,566,K3III
Centaurus,HD 107832,x,NA,113,NA,107832,60449,5.32,−0.17,409,NA
Centaurus,E Centaur,E,NA,93,NA,105416,59184,5.34,−0.95,590,A1V
Centaurus,U Centaur,u,NA,122,U,108541,60855,5.45,−0.13,427,NA
Centaurus,C3 Centaur,C,NA,53,NA,101067,56700,5.46,0.23,363,K2III
Centaurus,C1 Centaur,C,NA,44,V763,100733,56518,5.64,−0.87,652,M3III
Centaurus,X² Centauri,x,NA,118,NA,108114,60610,5.71,0.16,420,NA
Centaurus,3 Centaur,k,NA,281,NA,120710,NA,6.06,NA,NA,NA
Cepheus,Alpha Cephe,α,5,NA,NA,203280,105199,2.45,1.58,49,NA
Cepheus,Gamma Cephe,γ,35,NA,NA,222404,116727,3.21,2.51,45,K1IV
Cepheus,Beta Cephe,β,8,NA,NA,205021,106032,3.23,−3.08,595,B2IIIv SB
Cepheus,Zeta Cephe,ζ,21,NA,NA,210745,109492,3.39,−3.35,726,K1Ibv SB
Cepheus,Eta Cephe,η,3,NA,NA,198149,102422,3.41,2.63,47,K0IV
Cepheus,Iota Cephe,ι,32,NA,NA,216228,112724,3.50,0.76,115,K0III
Cepheus,Delta Cephe,δ,27,NA,NA,213306,110991,4.07,−3.47,887,NA
Cepheus,Epsilon Cephe,ε,23,NA,NA,211336,109857,4.18,2.13,84,F0IV
Cepheus,Theta Cephe,θ,2,NA,NA,195725,101093,4.21,1.11,136,A7III
Cepheus,Mu Cephe,μ,NA,NA,NA,206936,107259,4.23,−6.81,5258,M2Ia
Cepheus,Nu Cephe,ν,10,NA,NA,207260,107418,4.25,−6.72,5094,A2Ia
Cepheus,Kappa Cephe,κ,1,NA,NA,192907,99255,4.38,−0.63,327,B9III
Cepheus,Pi Cephe,π,33,NA,NA,218658,114222,4.41,0.27,220,G2III
Cepheus,Xi Cephe,ξ,17,NA,NA,209790,108917,4.45,NA,96,Am
Cepheus,Omicron Cephe,ο,34,NA,NA,219916,115088,4.75,0.70,211,K0III
Cepheus,Lambda Cephe,λ,22,NA,NA,210839,109556,5.05,−3.47,1646,NA
Cepheus,Rho2 Cephe,ρ,29,NA,NA,213798,111056,5.45,1.14,237,A3V
Cepheus,Rho1 Cephe,ρ,28,NA,NA,213403,110787,5.83,1.85,204,A2m
Cepheus,Delta Cephe,δ,27,NA,NA,213307,110988,6.30,NA,887,B7IV
Cepheus,Xi Cephe,ξ,17,NA,NA,209791,NA,6.34,NA,96,F8V
Cetus,Beta Cet,β,16,70,NA,4128,3419,2.04,−0.30,96,K0III
Cetus,Alpha Cet,α,92,310,NA,18884,14135,2.54,−1.61,220,M2III
Cetus,Mir,ο,68,233,NA,14386,10826,3.04,−2.60,418,NA
Cetus,Eta Cet,η,31,111,NA,6805,5364,3.46,0.67,118,K2III
Cetus,Gamma Cet,γ,86,291,NA,16970,12706,3.47,1.47,82,A3V
Cetus,Tau Cet,τ,52,177,NA,10700,8102,3.49,5.68,12,G8V
Cetus,Iota Cet,ι,8,33,NA,1522,1562,3.56,−1.18,290,K2III
Cetus,Theta Cet,θ,45,136,NA,8512,6537,3.60,0.87,114,K0III
Cetus,Zeta Cet,ζ,55,185,NA,11353,8645,3.74,−0.76,259,K2III
Cetus,Upsilon Cet,υ,59,197,NA,12274,9347,3.99,−0.83,301,NA
Cetus,Delta Cet,δ,82,283,NA,16582,12387,4.08,−2.41,647,B2IV
Cetus,Pi Cet,π,89,296,NA,17081,12770,4.24,−1.41,441,B7IV
Cetus,Mu Cet,μ,87,295,NA,17094,12828,4.27,2.21,84,NA
Cetus,Xi2 Cet,ξ,73,251,NA,15318,11484,4.30,0.64,176,B9III
Cetus,Xi1 Cet,ξ,65,223,NA,13611,10324,4.36,−0.87,362,NA
Cetus,Chi Cet,χ,53,182,NA,11171,8497,4.66,2.79,77,F3III
Cetus,Lambda Cet,λ,91,308,NA,18604,13954,4.71,−0.86,424,B6III
Cetus,Sigma Cet,σ,76,261,NA,15798,11783,4.74,2.68,84,F5V
Cetus,Phi1 Cet,φ,17,72,NA,4188,3455,4.77,0.73,210,K0IIIvar
Cetus,Epsilon Cet,ε,83,284,NA,16620,12390,4.83,2.67,88,F5V
Cetus,Kappa1 Cet,κ,96,319,NA,20630,15457,4.84,5.03,30,G5Vvar
Cetus,Nu Cet,ν,78,270,NA,16161,12093,4.87,−0.42,372,G8III
Cetus,Rho Cet,ρ,72,247,NA,15130,11345,4.88,−1.17,528,A0V
Cetus,Phi2 Cet,φ,19,84,NA,4813,3909,5.17,4.22,50,NA
Cetus,Phi3 Cet,φ,22,94,NA,5437,4371,5.35,−0.67,522,K4III
Cetus,Phi4 Cet,φ,23,99,NA,5722,4587,5.62,0.69,315,G7III
Cetus,97 Ceti,κ,97,321,NA,20791,15619,5.70,0.95,290,NA
Cetus,Chi Cet,χ,53,NA,EZ,11131,8486,6.74,4.91,74.94,G0
Chamaeleon,Alpha Chamaeleonti,α,NA,NA,NA,71243,40702,4.05,2.60,63,F5III
Chamaeleon,Gamma Chamaeleonti,γ,NA,NA,NA,92305,51839,4.11,−1.40,413,M0III
Chamaeleon,Beta Chamaeleonti,β,NA,NA,NA,106911,60000,4.24,−0.36,271,B5Vn
Chamaeleon,Theta Chamaeleonti,θ,NA,NA,NA,71701,40888,4.34,0.97,154,NA
Chamaeleon,Delta² Chamaeleontis,δ,NA,NA,NA,93845,52633,4.45,−0.79,363,NA
Chamaeleon,Epsilon Chamaeleonti,ε,NA,NA,NA,104174,58484,4.88,−0.36,364,B9Vn
Chamaeleon,Kappa Chamaeleonti,κ,NA,NA,NA,104902,58905,5.04,−0.61,441,K4III
Chamaeleon,Zeta Chamaeleonti,ζ,NA,NA,NA,83979,46928,5.07,−1.02,539,B5V
Chamaeleon,Iota Chamaeleonti,ι,NA,NA,NA,82554,46107,5.34,1.58,184,NA
Chamaeleon,Nu Chamaeleonti,ν,NA,NA,NA,85396,47956,5.43,1.59,191,G8III
Chamaeleon,Eta Chamaeleonti,η,NA,NA,NA,75416,42637,5.46,0.53,316,B9IV
Chamaeleon,Delta¹ Chamaeleontis,δ,NA,NA,NA,93779,52595,5.46,0.28,354,K0III
Chamaeleon,Mu¹ Chamaeleontis,μ,NA,NA,NA,87971,49065,5.53,0.09,399,A0IV
Chamaeleon,Pi Chamaeleonti,π,NA,NA,NA,101132,56675,5.64,2.52,137,F1III
Chamaeleon,Mu2 Chamaeleonti,μ,NA,NA,NA,88351,49326,6.60,0.41,564,NA
Circinus,Alpha Circin,α,NA,NA,NA,128898,71908,3.18,2.11,53,F1Vp
Circinus,Beta Circin,β,NA,NA,NA,135379,74824,4.07,1.71,97,A3Va
Circinus,Gamma Circin,γ,NA,NA,NA,136415,75323,4.48,−1.49,509,NA
Circinus,Epsilon Circin,ε,NA,NA,NA,135291,74837,4.85,−0.44,373,NA
Circinus,Delta Circin,δ,NA,NA,NA,135240,74778,5.04,−6.42,6392,NA
Circinus,Theta Circin,θ,NA,NA,NA,131492,73129,5.08,−1.96,834,B4Vnp
Circinus,Eta Circin,η,NA,NA,NA,132905,73776,5.16,0.59,267,G8III
Circinus,Zeta Circin,ζ,NA,NA,NA,131058,72965,6.09,−1.79,1226,B3Vn
Columba,Alpha Columba,α,NA,NA,NA,37795,26634,2.65,−1.93,268,B7IV
Columba,Beta Columba,β,NA,NA,NA,39425,27628,3.12,1.02,86,NA
Columba,Delta Columba,δ,NA,NA,NA,44762,30277,3.85,−0.46,237,G7II
Columba,Epsilon Columba,ε,NA,NA,NA,36597,25859,3.86,−0.79,277,NA
Columba,Eta Columba,η,NA,NA,NA,40808,28328,3.96,−2.10,531,K0III
Columba,Gamma Columba,γ,NA,NA,NA,40494,28199,4.36,−2.73,853,NA
Columba,Kappa Columba,κ,NA,NA,NA,43785,29807,4.37,0.63,183,G8II
Columba,Omicron Columba,ο,NA,NA,NA,34642,24659,4.81,2.17,110,NA
Columba,Lambda Columba,λ,NA,NA,NA,39764,27810,4.88,−0.22,341,B5V
Columba,Xi Columba,ξ,NA,NA,NA,40176,28010,4.97,−0.05,328,NA
Columba,Theta Columba,θ,NA,NA,NA,42167,29034,5.00,−1.84,762,NA
Columba,Mu Columba,μ,NA,NA,NA,38666,27204,5.18,−2.81,1294,NA
Columba,Nu2 Columba,ν,NA,NA,NA,37495,26460,5.28,2.14,138,F5V
Columba,Pi2 Columba,π,NA,NA,NA,42303,29064,5.50,0.98,261,A0V
Columba,Sigma Columba,σ,NA,NA,NA,40248,28098,5.52,−2.74,1462,F2III
Columba,Nu1 Columba,ν,NA,NA,NA,37430,26412,6.15,2.91,145,F0IV
Columba,Pi1 Columba,π,NA,NA,NA,42078,28957,6.15,1.18,322,Am
Coma Berenices,Beta Comae Berenice,β,43,NA,NA,114710,64394,4.26,4.42,30,G0V
Coma Berenices,Alpha Comae Berenice,α,42,NA,NA,114378,64241,4.32,3.54,47,F5V
Coma Berenices,Gamma Comae Berenice,γ,15,NA,NA,108381,60742,4.35,0.76,170,NA
Coma Berenices,Alpha Comae Berenice,α,42,NA,NA,114379,NA,5.22,NA,NA,NA
Corona Australis,Beta Coronae Australi,β,NA,NA,NA,178345,94160,4.10,−1.86,508,NA
Corona Australis,Alpha Coronae Australi,α,NA,NA,NA,178253,94114,4.11,1.11,130,NA
Corona Australis,Gamma Coronae Australi,γ,NA,NA,NA,177474,93825,4.23,2.97,58,NA
Corona Australis,Delta Coronae Australi,δ,NA,NA,NA,177873,94005,4.57,0.93,175,K1III
Corona Australis,Theta Coronae Australi,θ,NA,NA,NA,170845,90982,4.62,−2.50,867,G5III
Corona Australis,Zeta Coronae Australi,ζ,NA,NA,NA,176638,93542,4.74,0.99,184,A0Vn
Corona Australis,Epsilon Coronae Australi,ε,NA,NA,NA,175813,93174,4.83,2.45,98,NA
Corona Australis,Gamma Coronae Australi,γ,NA,NA,NA,177475,NA,4.99,NA,NA,NA
Corona Australis,Lambda Coronae Australi,λ,NA,NA,NA,172777,91875,5.11,1.15,202,NA
Corona Australis,Mu Coronae Australi,μ,NA,NA,NA,173540,92226,5.20,−0.20,393,NA
Corona Australis,Eta1 Coronae Australi,η,NA,NA,NA,173715,92308,5.46,0.33,347,A2Vn
Corona Australis,Eta2 Coronae Australi,η,NA,NA,NA,173861,92382,5.60,−0.75,607,B9IV
Corona Australis,Kappa2 Coronae Australi,κ,NA,NA,NA,170868,90968,5.67,−2.94,1716,NA
Corona Australis,Kappa1 Coronae Australi,κ,NA,NA,NA,170867,90969,6.31,0.43,489,B8
Corona Borealis,Alpha Coronae Boreali,α,5,NA,NA,139006,76267,2.22,0.42,75,A0V
Corona Borealis,Beta Coronae Boreali,β,3,NA,NA,137909,75695,3.66,0.94,114,F0p
Corona Borealis,Gamma Coronae Boreali,γ,8,NA,NA,140436,76952,3.81,0.57,145,A1Vs
Corona Borealis,Theta Coronae Boreali,θ,4,NA,NA,138749,76127,4.14,−0.76,311,B6Vnn
Corona Borealis,Epsilon Coronae Boreali,ε,13,NA,NA,143107,78159,4.14,−0.10,230,K3III
Corona Borealis,Delta Coronae Boreali,δ,10,NA,NA,141714,77512,4.59,1.06,165,NA
Corona Borealis,Zeta2 Coronae Boreali,ζ,7,NA,NA,139891,76669,4.64,−1.17,473,NA
Corona Borealis,Tau Coronae Boreali,τ,16,NA,NA,145328,79119,4.73,2.03,113,NA
Corona Borealis,Kappa Coronae Boreali,κ,11,NA,NA,142091,77655,4.79,2.32,101,NA
Corona Borealis,Xi Coronae Boreali,ξ,19,NA,NA,147677,80181,4.86,1.11,184,K0III
Corona Borealis,Iota Coronae Boreali,ι,14,NA,NA,143807,78493,4.98,−0.18,351,NA
Corona Borealis,Eta Coronae Boreali,η,2,NA,NA,137107,75312,4.99,3.64,61,G2V
Corona Borealis,Mu Coronae Boreali,μ,6,NA,NA,139153,76307,5.14,−1.08,571,M2III
