1955,215.0538,100.927665,10.96058,189.582683,0.413193,61.831057,5.38,Cas,283.922623942491,NA
1977,158.2278,94.5505,10.399574,126.444126,0.418445,53.046786,5.72,Cas,112.305234754108,NA
2000,144.0922,143.125834,15.92987,4.877167,0.423391,1.939692,5.77,Psc,88.9610704409229,NA
2016,7.4588,1.635267,0.184517,-7.275205,0.427916,-77.254247,2.82,Hyi,3.60744733864192,NA
2069,23.8095,17.106924,1.964466,-16.443574,0.436716,-43.679829,3.93,Phe,13.2312233311337,NA
2076,25.974,19.083654,2.198282,-17.483284,0.438056,-42.305981,2.4,Phe,64.4465984741688,Ankaa
2081,483.0918,454.58265,52.521706,-154.83465,0.439375,-18.693632,6.24,Cet,648.634433548238,NA
2095,138.3126,137.380141,16.031246,-0.119572,0.443726,-0.049533,6.16,Cet,57.2268709222843,NA
2153,176.0563,157.722258,18.838748,-75.924977,0.454085,-25.54717,5.99,Scl,108.442619576707,NA
2204,138.5042,115.288699,14.119065,-75.449377,0.465472,-33.007167,4.86,Scl,190.020300257723,NA
2213,162.0746,153.081675,18.829007,49.79621,0.467475,17.893125,5.01,Psc,226.777519156726,NA
2218,233.6449,222.391169,27.51478,66.143898,0.470195,16.445065,6.05,Psc,180.800655211001,NA
2220,86.6551,61.44953,7.606996,60.623414,0.470454,44.394452,5.18,And,55.4115118971687,NA
2229,36.5497,35.698544,4.436079,6.466004,0.472236,10.189848,6.05,Psc,4.42180921074269,NA
2234,115.2074,87.684385,10.937992,-73.923068,0.474027,-39.915002,5.42,Phe,78.487410348873,NA
2250,125.3133,79.029067,9.955242,-96.740562,0.478632,-50.532859,6.26,Phe,42.854852039744,NA
2264,162.0746,128.576897,16.32533,97.31223,0.482406,36.899694,6.28,And,70.4044321469975,NA
2331,42.7533,40.97232,5.369549,-10.967399,0.497748,-14.864109,6.15,Cet,5.52077439280757,NA
2347,173.913,172.0102,22.675579,-12.00236,0.500655,-3.957332,5.72,Cet,135.768806413909,NA
2349,62.7746,54.029838,7.142605,31.151228,0.502045,29.751557,5.2,And,28.5495981690041,NA
2371,235.8491,116.972486,15.572249,204.204968,0.505534,59.977554,5.94,Cas,203.798038628706,NA
2375,53.1067,48.168847,6.422298,-21.420512,0.506293,-23.78768,5.17,Cet,21.0087396924099,NA
2377,43.0849,28.456358,3.801349,-32.126245,0.507242,-48.21491,5.67,Phe,8.72569442770116,NA
2382,129.5337,96.986682,12.968248,-84.878596,0.507729,-40.939586,6.18,Phe,49.2946741312206,NA
2416,38.506,8.570709,1.163299,37.522191,0.51511,77.019404,6.18,Cas,4.35712480503084,NA
2466,52.9661,34.558503,4.767165,-39.85461,0.523594,-48.803514,4.76,Phe,30.4789498962798,NA
2468,233.1002,92.003789,12.693144,213.798617,0.52367,66.519617,6.18,Cas,159.661424599341,NA
2469,116.144,95.851154,13.226847,64.242154,0.523787,33.581642,5.88,And,52.239618899912,NA
2478,41.4079,18.64771,2.582977,-36.881102,0.525725,-62.958218,4.36,Tuc,26.9153480392692,NA
2479,51.6529,23.255404,3.222589,-46.009047,0.525946,-62.965561,4.53,Tuc,35.8096437102636,NA
2491,116.8224,69.892874,9.725158,93.10087,0.528105,52.839526,5.59,Cas,69.0557744219684,NA
2499,115.7407,66.52975,9.282854,94.252351,0.529539,54.522289,4.74,Cas,148.183551751643,NA
2543,80.9717,79.574268,11.323808,9.805512,0.539939,6.955463,5.69,Psc,30.2551980387231,NA
2562,80,74.276339,10.634394,27.747369,0.543189,20.294316,5.38,Psc,39.26449353996,NA
2572,45.5581,20.450292,2.940715,-40.603969,0.545512,-63.0315,5.07,Tuc,16.951182515314,NA
2577,158.4786,138.134196,19.916588,75.084658,0.546969,28.280241,6.26,And,68.5488226452662,NA
2592,100000,45034.191856,6529.619087,89046.536344,0.549997,62.931783,4.17,Cas,187068214.03658,NA
2605,114.1553,64.961388,9.469096,93.390124,0.552879,54.894985,5.93,Cas,48.1725903559163,NA
2623,130.039,41.322307,6.063137,-123.149711,0.556463,-71.266246,6.11,Tuc,52.9663443891658,NA
2655,165.0165,141.992704,21.020865,-81.404016,0.561401,-29.558278,5.55,Scl,142.955214003704,NA
2705,25.4842,15.383147,2.330868,-20.183809,0.574374,-52.37309,5.57,Phe,3.34502986826014,NA
2756,21.254,20.961944,3.249574,-1.331907,0.587466,-3.592846,5.2,Cet,3.27189983623179,NA
2781,54.4959,53.839659,8.418363,-0.480897,0.592454,-0.50561,5.94,Cet,10.8842873794359,NA
2783,70.7714,40.283101,6.300177,-57.845984,0.592591,-54.821873,6.04,Phe,16.7340090683931,NA
2796,34.8189,23.016158,3.613111,-25.875905,0.594767,-48.000907,5.51,Phe,6.6008520700216,NA
2826,37.5657,36.123796,5.707449,8.58262,0.598557,13.207067,6.32,Psc,3.64418150788861,NA
2846,48.8759,44.484919,7.068461,-18.973503,0.601906,-22.842333,6.06,Cet,7.83429642766211,NA
2848,164.4737,95.089068,15.119543,133.345676,0.602306,54.16845,5.08,Cas,218.776162394955,NA
2870,100000,48881.119216,7841.684763,86885.810971,0.607595,60.326215,5.78,Cas,42461956.3946313,NA
2894,189.0359,133.123811,21.545864,132.469946,0.612903,44.488587,5.14,And,273.652865419247,NA
2897,318.4713,303.333338,49.113713,83.669867,0.613142,15.231725,5.89,Psc,389.04514499428,NA
2906,183.4862,150.645938,24.453844,101.857872,0.61468,33.719344,4.34,And,538.517721997528,NA
2914,181.8182,105.743565,17.207892,146.901502,0.616188,53.896909,3.69,Cas,962.055219186215,NA
2920,112.7396,101.633623,16.606638,45.880732,0.618664,24.014136,6.18,And,37.3250157795721,NA
2935,15.4012,13.799451,2.268712,-6.452147,0.622393,-24.767267,5.57,Cet,1.22236244927873,NA
2936,259.7403,208.916915,34.355297,150.460822,0.622561,35.399501,5.45,And,388.329157004955,NA
3025,50.226,43.176578,7.332959,24.588338,0.642602,29.311751,4.34,And,40.3645392967605,NA
3077,641.0256,411.466483,71.007709,486.381503,0.652748,49.354589,5.45,Cas,2363.74160811629,NA
3086,32.352,27.363473,4.742224,16.595166,0.655462,30.861024,3.27,And,44.8745389933132,NA
3087,11.0595,10.155576,1.761632,4.008362,0.656063,21.250472,5.88,Psc,0.473805393338825,NA
3130,94.162,65.810595,11.564463,-66.345493,0.664428,-44.796293,6,Phe,30.7326492920429,NA
3132,127.0648,116.482876,20.500398,46.442414,0.665436,21.438495,5.36,Psc,100.925288607668,NA
3163,24.9563,12.486498,2.225749,-21.493045,0.673659,-59.454604,5.89,Tuc,2.39001155148473,NA
3172,69.979,37.984817,6.784483,58.379619,0.675116,56.537331,2.24,Cas,542.000890401624,Shedir
3178,28.885,26.014694,4.651118,-11.658473,0.675771,-23.804876,6.14,Cet,2.54214313620494,NA
3186,144.5087,141.825516,25.458519,-10.965479,0.678437,-4.351841,5.9,Cet,79.3596968195769,NA
3224,108.8139,82.664742,14.992827,69.15353,0.68533,39.458664,5.3,And,78.1987840389497,NA
3238,75.358,51.420268,9.373821,-54.285737,0.688766,-46.085007,4.59,Phe,72.1771949668699,NA
3262,126.7427,113.319359,20.798356,52.818834,0.693343,24.629008,6.06,And,52.7229861422823,NA
3271,67.0241,36.379065,6.705245,-55.891371,0.69621,-56.501315,5.72,Phe,20.1557981282519,NA
3292,158.4786,63.009855,11.694404,144.942944,0.700953,66.147592,5.83,Cas,101.859138805412,NA
3293,438.5965,274.222888,50.904565,338.492753,0.701081,50.512526,4.8,Cas,2013.72424986239,NA
3323,41.0341,16.745713,3.139387,-37.330055,0.707869,-65.46803,5.38,Tuc,10.3371305235058,NA
3327,336.7003,171.657077,32.21575,287.859457,0.708618,58.753411,6.18,Cas,332.96608520688,NA
3345,70.8215,34.521236,6.507126,-61.495198,0.711609,-60.262807,5.99,Tuc,17.5549662962123,NA
3347,145.1379,111.67562,21.058364,-90.278111,0.711914,-38.463483,6.05,Scl,69.7589604332805,NA
3398,75.5287,39.897951,7.638724,-63.674097,0.722567,-57.46306,4.36,Phe,89.6189806861614,NA
3407,53.6769,35.934654,6.898434,39.272564,0.724466,47.024546,4.95,Cas,26.2784654083849,NA
3413,29.5334,27.583638,5.310463,-9.119792,0.72649,-17.986605,2.04,Cet,116.091387012618,Diphda
3429,56.4016,54.160599,10.487244,-11.73791,0.73058,-12.011813,6.01,Cet,10.9244605322679,NA
3448,71.6332,69.103848,13.491898,-13.188762,0.7365,-10.60955,4.77,Cet,55.2586155630078,NA
3449,103.8422,79.84779,15.593763,-64.532299,0.736683,-38.421686,5.9,Scl,41.0015240506613,NA
3471,191.2046,125.87378,24.716289,141.788188,0.740612,47.863984,5.66,Cas,173.300573532708,NA
3481,87.6424,39.710543,7.813855,-77.738024,0.742107,-62.497591,6.06,Tuc,25.2115763080741,NA
3496,215.5172,140.690195,27.809754,160.874126,0.74542,48.284364,4.48,Cas,652.829844158614,NA
3497,26.7451,24.325675,4.809987,-10.02159,0.745666,-22.006135,5.22,Cet,5.08627690306437,NA
3513,64.3915,46.43253,9.225661,-43.648415,0.749187,-42.676558,5.94,Phe,15.1914769844752,NA
3519,46.5983,27.047255,5.379912,-37.562159,0.749959,-53.714895,6.15,Phe,6.55843169806728,NA
3536,98.8142,55.267454,11.065156,81.162189,0.754774,55.221396,5.41,Cas,58.2907978867234,NA
3544,253.8071,248.031331,49.789039,-20.483814,0.756702,-4.62916,6.15,Cet,194.625615936124,NA
3551,30.9981,29.624957,5.957047,-6.910183,0.757969,-12.88081,6.15,Cet,2.90268561049905,NA
3564,93.0233,23.618496,4.767825,89.848671,0.760862,74.988073,5.64,Cas,41.8022828954033,NA
3575,15.1584,10.027401,2.02916,-11.185157,0.76265,-47.551985,5.8,Phe,0.957634976969268,NA
3596,131.0616,91.018749,18.592523,92.450253,0.769669,44.861497,6.03,And,57.916192108312,NA
3599,93.2836,84.424329,17.251486,-35.731271,0.769929,-22.522097,5.49,Cet,48.2614093268521,NA
3624,238.0952,224.74591,46.286311,63.530014,0.775822,15.475504,5.36,Psc,354.4867444738,NA
3667,86.8056,83.135681,17.301446,18.009142,0.783738,11.973849,5.51,Psc,41.0393052461016,NA
3677,100.6036,92.781521,19.394526,33.712404,0.787118,19.578702,6.11,Psc,31.7102743894789,NA
3685,58.0046,51.755023,10.844894,23.839349,0.788981,24.267178,4.08,And,68.3596766838105,NA
3689,141.2429,137.278099,28.800101,16.579198,0.789898,6.740956,5.98,Psc,70.4693068967147,NA
3709,108.9325,101.327943,21.40872,-33.772891,0.795339,-18.061339,5.7,Cet,54.250032163115,NA
3713,236.4066,60.456458,12.786343,228.187629,0.796119,74.847573,5.42,Cas,330.52171686998,NA
3733,105.1525,95.549279,20.317372,-38.918215,0.800296,-21.722492,5.57,Cet,56.9639373341184,NA
3742,61.237,17.835353,3.80341,58.458579,0.802487,72.674482,5.86,Cas,14.7910838816821,NA
3752,177.6199,172.283739,36.848083,22.568981,0.804836,7.299928,5.92,Psc,117.706379078057,NA
3759,7.4549,7.258368,1.555495,0.686093,0.806382,5.280615,5.74,Psc,0.244793566619607,96 G. Psc
3773,64.9351,16.512027,3.554214,-62.699898,0.809777,-74.923438,5.09,Hyi,33.7909187437723,NA
3778,95.4198,92.459279,19.940749,12.595285,0.811373,7.585079,4.44,Psc,132.800588624373,NA
3793,126.2626,77.715955,16.814743,98.08037,0.813892,50.968168,4.9,Cas,152.194865090365,NA
3799,129.5337,86.822216,18.829318,-94.267529,0.815758,-46.697648,6.28,Phe,44.9572771301906,NA
3802,23.4522,21.92421,4.758056,6.833532,0.816308,16.940644,5.07,Psc,4.49158890105932,NA
3814,5.9531,3.098462,0.674227,5.038376,0.81826,57.815187,3.46,Cas,1.27526370645973,NA
3825,57.9039,51.627156,11.264202,-23.677836,0.82054,-24.136672,5.9,Cet,12.7526370645973,NA
3841,85.1064,80.81705,17.704811,-19.956193,0.823782,-13.561274,5.59,Cet,36.6437574647833,NA
3848,234.192,209.98564,46.127195,-92.866873,0.825953,-23.362144,6.27,Cet,148.320096718188,NA
3871,189.3939,139.406857,30.787155,124.45018,0.830234,41.078911,4.53,And,481.725903559163,NA
3875,88.574,76.565167,16.93417,41.187019,0.831433,27.710286,5.55,Psc,41.1907784867738,NA
3899,15.753,15.113168,3.359263,-2.909778,0.835443,-10.644326,5.17,Cet,1.84841719536966,NA
3909,100.3009,69.219113,15.44199,70.926254,0.838403,45.002258,6.13,And,30.9599321330917,NA
3939,74.239,45.595244,10.251595,-57.683939,0.844768,-50.986816,5.24,Phe,38.4768933893788,NA
3941,196.0784,83.114586,18.702813,176.603851,0.845442,64.247549,5.35,Cas,242.549285710942,NA
3978,100000,46069.178355,10482.103564,88134.875616,0.854551,61.805494,6.04,Cas,33419504.0026115,NA
4013,306.7485,185.850851,42.534062,240.301644,0.859386,51.571427,6.22,Cas,266.44035277249,NA
4095,171.2329,152.3085,35.637464,-69.662774,0.877951,-24.005844,5.47,Cet,165.653264931802,NA
4137,179.8561,175.031944,41.221192,-3.591689,0.883471,-1.14426,4.78,Cet,345.143739335856,NA
4142,18.7441,8.810315,2.077392,16.413746,0.884511,61.12397,4.8,Cas,3.67790070422386,NA
4175,107.8749,83.355275,19.808219,65.547808,0.891173,37.418209,6.07,And,37.8442584717093,NA
4190,218.3406,96.847474,23.08627,-194.319761,0.893839,-62.871352,5.73,Tuc,212.031311673985,NA
4202,88.4173,52.123477,12.464037,70.323597,0.896547,52.689293,6.27,Cas,21.1446256165259,NA
4247,131.406,126.25279,30.481502,-19.968818,0.904887,-8.740662,6.15,Cet,52.1434785414458,NA
4257,108.1081,99.219532,24.089496,35.532538,0.909785,19.188417,5.8,Psc,48.7079666492537,NA
4273,87.7193,9.340128,2.280543,87.190914,0.914667,83.707435,5.59,Cep,38.904514499428,NA
4278,37.9795,33.799462,8.265744,15.222273,0.916139,23.628335,5.46,And,8.2262139388311,NA
4282,100.7049,50.420166,12.338344,86.296046,0.916715,58.972698,4.83,Cas,103.27614057614,NA
4283,68.0272,23.111518,5.655909,-63.730483,0.916751,-69.527084,5.45,Tuc,26.6195065115184,NA
4288,207.4689,133.049815,32.610448,155.812248,0.918114,48.67852,6.28,Cas,115.345325782109,NA
4307,173.913,153.608731,37.76158,72.278081,0.920742,24.557062,6.19,Psc,88.0643228418064,NA
4336,184.5018,177.607993,44.041271,-23.59424,0.928444,-7.347149,5.88,Cet,131.825673855641,NA
4353,292.3977,251.042693,62.505431,-136.261393,0.932093,-27.775839,6.11,Scl,267.916832481903,NA
4356,77.7605,67.103175,16.722974,35.555454,0.93292,27.209381,6.08,Psc,19.4804955329077,NA
4361,168.9189,160.738174,40.095029,-33.002182,0.933747,-11.266526,5.35,Cet,179.969951657736,NA
4373,198.8072,102.207967,25.58575,168.591509,0.936931,57.996557,6.2,Cas,113.972480401975,NA
4412,61.2745,30.437701,7.68286,52.6216,0.944432,59.181056,4.62,Cas,46.3873966756031,NA
4417,168.3502,79.836717,20.168018,146.837047,0.945143,60.71674,2.15,Cas,3407.21861659357,Cih
4426,39.7772,30.180673,7.630372,24.761577,0.945885,38.499345,3.86,And,39.373135370085,NA
4430,165.0165,79.109772,20.011564,143.428072,0.946377,60.362836,5.56,Cas,141.644592723851,NA
4453,70.4225,62.61915,15.963361,27.988017,0.953445,23.417648,4.4,And,75.0930942454065,NA
4490,134.0483,90.447649,23.248568,96.164887,0.961012,45.839379,6.1,And,56.8067574106772,NA
4500,198.8072,168.38599,43.418942,96.360017,0.963931,28.992217,5.44,Psc,229.509147602423,NA
4510,148.5884,139.779693,36.089973,35.181015,0.965142,13.695865,6.3,Psc,58.0764417521312,NA
4542,56.3698,45.258028,11.754464,31.481435,0.970615,33.950885,5.99,And,11.1173172728159,NA
4553,171.2329,81.104694,21.115034,-149.321504,0.972834,-60.696239,6.23,Tuc,82.262139388311,NA
4562,107.4114,41.687986,10.881772,98.391506,0.975285,66.351793,5.97,Cas,41.1149721104522,NA
4567,238.0952,200.770598,52.489589,-116.727788,0.976766,-29.357449,4.3,Scl,941.022483526751,NA
4577,98.0392,92.972978,24.361145,-19.344545,0.978852,-11.379975,5.62,Cet,47.2933414918652,NA
4645,332.2259,318.917231,85.197301,37.512381,0.997135,6.483225,6.14,Psc,336.356635748362,NA
4665,119.0476,81.711387,21.91717,83.757114,1.000988,44.713243,5.69,And,65.4033509448895,NA
4760,157.4803,118.171698,32.386093,-98.926985,1.02174,-38.916527,5.59,Scl,125.429589230232,NA
4819,120.6273,63.302589,17.564389,-101.169404,1.033838,-57.002389,6.12,Phe,45.1647904929112,NA
4842,71.2251,58.456761,16.332571,-37.270081,1.040674,-31.552005,5.5,Scl,27.8740452032377,NA
4869,265.9574,106.365646,29.855528,-241.926647,1.04525,-65.456102,6.25,Tuc,194.804955329076,NA
4879,132.9787,108.793748,30.58991,70.082353,1.046971,31.804263,5.5,Psc,97.1851702940169,NA
4880,73.0994,48.531242,13.646048,-52.934156,1.046997,-46.397311,5.39,Phe,32.5087297385434,NA
4893,107.2961,77.536715,21.832696,70.879137,1.048407,41.345157,5.95,And,41.8022828954033,NA
4896,55.7414,53.144471,14.974142,7.651854,1.049058,7.890135,4.27,Psc,53.0151506678459,NA
4904,102.2495,98.055173,27.673943,-8.621115,1.050705,-4.836601,5.4,Cet,62.9796147929517,NA
4922,130.039,108.863859,30.854073,-64.085571,1.054918,-29.525848,6.28,Scl,45.2897579903621,NA
